AAV,Age,CapPerc,Dollars,From,Player,Position,To,Year,Years
880000.0,26,0.5,880000.0,PIT,Daniel McCullers,DT,PIT,2018.0,1.0
880000.0,29,0.5,880000.0,MIN,Emmanuel Lamur,OLB,OAK,2018.0,1.0
880000.0,27,0.5,880000.0,ARI,Josh Mauro,DT,NYG,2018.0,1.0
880000.0,27,0.5,880000.0,TB,Will Clarke,DE,TB,2018.0,1.0
880000.0,29,0.5,880000.0,BUF,Travaris Cadet,RB,BUF,2018.0,1.0
880000.0,30,0.5,880000.0,KC,Jordan Devey,G,KC,2018.0,1.0
880000.0,30,0.5,880000.0,BUF,Taiwan Jones,RB,BUF,2018.0,1.0
880000.0,27,0.5,880000.0,MIA,David Fales,QB,MIA,2018.0,1.0
880000.0,30,0.5,880000.0,KC,arvis Jenkins,DE,KC,2018.0,1.0
880000.0,29,0.5,880000.0,WAS,Brian Quick,WR,WAS,2018.0,1.0
880000.0,30,0.5,880000.0,CAR,Teddy Williams,CB,NYG,2018.0,1.0
880000.0,25,0.5,880000.0,KC,De'Anthony Thomas,WR,KC,2018.0,1.0
875000.0,29,0.49,875000.0,HOU,Eddie Pleasant,FS,NE,2018.0,1.0
870000.0,27,0.49,870000.0,PIT,Justin Hunter,WR,PIT,2018.0,1.0
855000.0,29,0.48,855000.0,PHI,Kenjon Barner,RB,CAR,2018.0,1.0
850000.0,28,0.48,850000.0,NE,randon Bolden,RB,MIA,2018.0,1.0
835000.0,29,0.47,835000.0,NYG,Keenan Robinson,OLB,BUF,2018.0,1.0
815000.0,28,0.46,815000.0,CLE,B.W. Webb,CB,NYG,2018.0,1.0
815000.0,28,0.46,815000.0,SEA,Matt Tobin,G,NE,2018.0,1.0
795000.0,29,0.45,795000.0,TB,Adam Gettis,G,TB,2018.0,1.0
795000.0,26,0.45,795000.0,KC,Tyler Bray,QB,CHI,2018.0,1.0
790000.0,29,0.45,790000.0,NYJ,Terrelle Pryor,WR,BUF,2018.0,1.0
790000.0,28,0.45,790000.0,HOU,Jeff Allen,G,KC,2018.0,1.0
790000.0,27,0.45,790000.0,CLE,Mychal Kendricks,OLB,SEA,2018.0,1.0
790000.0,26,0.45,790000.0,PHI,Corey Nelson,ILB,ATL,2018.0,1.0
790000.0,28,0.45,790000.0,KC,Bryan Witzmann,G,MIN,2018.0,1.0
790000.0,28,0.45,790000.0,PHI,Steven Means,DE,ATL,2018.0,1.0
790000.0,29,0.45,790000.0,TB,Keith Tandy,FS,ATL,2018.0,1.0
790000.0,29,0.45,790000.0,SF,Korey Toomer,ILB,GB,2018.0,1.0
790000.0,29,0.45,790000.0,DAL,Alfred Morris,RB,SF,2018.0,1.0
790000.0,29,0.45,790000.0,TB,ealver Siliga,DT,JAC,2018.0,1.0
790000.0,29,0.45,790000.0,DET,Don Barclay,RT,NO,2018.0,1.0
790000.0,27,0.45,790000.0,SEA,Oday Aboushi,T,OAK,2018.0,1.0
790000.0,30,0.45,790000.0,NO,John Hughes,DT,BUF,2018.0,1.0
790000.0,29,0.45,790000.0,IND,Kamar Aiken,WR,PHI,2018.0,1.0
790000.0,27,0.45,790000.0,BUF,Shamarko Thomas,SS,IND,2018.0,1.0
790000.0,29,0.45,790000.0,BUF,Ryan Davis,DE,LAR,2018.0,1.0
790000.0,25,0.45,790000.0,DET,Greg Robinson,LT,CLE,2018.0,1.0
790000.0,28,0.45,790000.0,ATL,Courtney Upshaw,DT,NYJ,2018.0,1.0
790000.0,27,0.45,790000.0,BAL,Terrance West,RB,NO,2018.0,1.0
790000.0,29,0.45,790000.0,NO,Kasim Edebali,OLB,CHI,2018.0,1.0
790000.0,33,0.45,790000.0,CHI,Zach Miller,TE,CHI,2018.0,1.0
790000.0,29,0.45,790000.0,NO,Josh LeRibeus,C,NO,2018.0,1.0
790000.0,27,0.45,790000.0,ATL,Nick Williams,WR,TEN,2018.0,1.0
790000.0,26,0.45,790000.0,NYG,Jay Bromley,DT,NO,2018.0,1.0
790000.0,30,0.45,790000.0,LAC,Michael Ola,T,NO,2018.0,1.0
790000.0,27,0.45,790000.0,ATL,Derrick Coleman,FB,ARI,2018.0,1.0
790000.0,27,0.45,790000.0,HOU,Marcus Williams,CB,ARI,2018.0,1.0
790000.0,27,0.45,790000.0,ARI,Kerwynn Williams,RB,KC,2018.0,1.0
790000.0,28,0.45,790000.0,NO,chael Mauti,OLB,NO,2018.0,1.0
790000.0,27,0.45,790000.0,PIT,Robert Golden,FS,KC,2018.0,1.0
790000.0,29,0.45,790000.0,PIT,Stevan Ridley,RB,PIT,2018.0,1.0
790000.0,29,0.45,790000.0,PHI,Najee Goode,OLB,IND,2018.0,1.0
790000.0,30,0.45,790000.0,WAS,Phil Taylor,DT,WAS,2018.0,1.0
790000.0,28,0.45,790000.0,PIT,Fitz Toussaint,RB,PIT,2018.0,1.0
780000.0,26,0.44,780000.0,NYJ,Xavier Cooper,DE,NYJ,2018.0,1.0
750000.0,26,0.42,750000.0,KC,Ramik Wilson,ILB,LAR,2018.0,1.0
745000.0,26,0.42,745000.0,GB,Ulrick John,LT,NE,2018.0,1.0
720000.0,26,0.41,720000.0,CAR,Kaelin Clay,WR,BUF,2018.0,1.0
705000.0,24,0.4,705000.0,NYG,Ereck Flowers,G,JAC,2018.0,1.0
705000.0,27,0.4,705000.0,LAC,Branden Oliver,RB,IND,2018.0,1.0
705000.0,26,0.4,705000.0,TB,yan Russell,DE,BUF,2018.0,1.0
705000.0,26,0.4,705000.0,CAR,cott Simonson,TE,NYG,2018.0,1.0
705000.0,26,0.4,705000.0,LAC,hris McCain,OLB,IND,2018.0,1.0
705000.0,27,0.4,705000.0,LAC,Tenny Palepoi,DT,BUF,2018.0,1.0
705000.0,25,0.4,705000.0,SEA,Thomas Rawls,RB,NYJ,2018.0,1.0
705000.0,25,0.4,705000.0,MIA,Neville Hewitt,ILB,NYJ,2018.0,1.0
705000.0,25,0.4,705000.0,LAR,Cameron Lynch,OLB,TB,2018.0,1.0
705000.0,28,0.4,705000.0,ARI,Vinston Painter,RT,ARI,2018.0,1.0
630000.0,24,0.36,630000.0,BUF,rey Coleman,WR,NE,2018.0,1.0
630000.0,25,0.36,630000.0,PIT,Eli Rogers,WR,PIT,2018.0,1.0
630000.0,27,0.36,630000.0,DET,Zac Kerin,G,NYG,2018.0,1.0
630000.0,26,0.36,630000.0,NO,David Parry,DT,MIN,2018.0,1.0
630000.0,23,0.36,630000.0,PHI,Daryl Worley,CB,OAK,2018.0,1.0
630000.0,26,0.36,630000.0,TEN,Curtis Riley,FS,NYG,2018.0,1.0
555000.0,28,0.31,555000.0,OAK,Giorgio Tavecchio,K,ATL,2018.0,1.0
18000000.0,26,9.56,90000000.0,NE,Trey Flowers,DE,DET,2019.0,5.0
22000000.0,30,11.69,88000000.0,PHI,Nick Foles,QB,JAC,2019.0,4.0
17000000.0,27,9.03,85000000.0,BAL,C.J. Mosley,ILB,NYJ,2019.0,5.0
14000000.0,25,7.44,84000000.0,NYG,Landon Collins,FS,WAS,2019.0,6.0
13500000.0,27,7.17,67500000.0,MIN,Anthony Barr,OLB,MIN,2019.0,5.0
16500000.0,26,8.77,66000000.0,BAL,Za'Darius Smith,OLB,GB,2019.0,4.0
16500000.0,26,8.77,66000000.0,NE,Trenton Brown,RT,OAK,2019.0,4.0
13750000.0,30,7.31,55000000.0,SEA,Earl Thomas,FS,BAL,2019.0,4.0
13500000.0,25,7.17,54000000.0,TB,Kwon Alexander,ILB,SF,2019.0,4.0
13125000.0,27,6.97,52500000.0,PIT,Le'Veon Bell,RB,NYJ,2019.0,4.0
13000000.0,26,6.91,52000000.0,WAS,Preston Smith,OLB,GB,2019.0,4.0
12750000.0,27,6.77,51000000.0,MIA,'Wuan James,RT,DEN,2019.0,4.0
11125000.0,27,5.91,44500000.0,KC,itch Morse,C,BUF,2019.0,4.0
11075000.0,27,5.88,44300000.0,LAC,Tyrell Williams,WR,OAK,2019.0,4.0
11000000.0,31,5.84,44000000.0,LAR,Rodger Saffold,G,TEN,2019.0,4.0
10500000.0,28,5.58,42000000.0,LAR,LaMarcus Joyner,FS,OAK,2019.0,4.0
14000000.0,27,7.44,42000000.0,HOU,Tyrann Mathieu,FS,KC,2019.0,3.0
9375000.0,31,4.98,37500000.0,PHI,Golden Tate,WR,NYG,2019.0,4.0
12333333.0,28,6.55,37000000.0,MIN,Sheldon Richardson,DT,CLE,2019.0,3.0
9000000.0,26,4.78,36000000.0,CHI,drian Amos,FS,GB,2019.0,4.0
9000000.0,26,4.78,36000000.0,TB,Adam Humphries,WR,TEN,2019.0,4.0
9000000.0,26,4.78,36000000.0,SEA,Justin Coleman,CB,DET,2019.0,4.0
8500000.0,27,4.52,34000000.0,PHI,Jordan Hicks,ILB,ARI,2019.0,4.0
11000000.0,31,5.84,33000000.0,HOU,Kareem Jackson,SS,DEN,2019.0,3.0
10000000.0,29,5.31,30000000.0,JAC,Malik Jackson,DT,PHI,2019.0,3.0
9676667.0,29,5.14,29030000.0,DEN,Matt Paradis,C,CAR,2019.0,3.0
7250000.0,30,3.85,29000000.0,DAL,Cole Beasley,WR,BUF,2019.0,4.0
9500000.0,26,5.05,28500000.0,WAS,Jamison Crowder,WR,NYJ,2019.0,3.0
7000000.0,27,3.72,28000000.0,DEN,Billy Turner,G,GB,2019.0,4.0
9000000.0,29,4.78,27000000.0,BAL,John Brown,WR,BUF,2019.0,3.0
8500000.0,26,4.52,25500000.0,KC,Steven Nelson,CB,PIT,2019.0,3.0
8400000.0,28,4.46,25200000.0,NYJ,Henry Anderson,DE,NYJ,2019.0,3.0
12000000.0,30,6.38,24000000.0,KC,Justin Houston,DE,IND,2019.0,2.0
6000000.0,28,3.19,24000000.0,TEN,Kenny Vaccaro,SS,TEN,2019.0,4.0
5750000.0,27,3.06,23000000.0,MIN,Nick Easton,G,NO,2019.0,4.0
7666667.0,37,4.07,23000000.0,MIA,Cameron Wake,DE,TEN,2019.0,3.0
5650000.0,25,3.0,22600000.0,PIT, James,TE,DET,2019.0,4.0
7500000.0,28,3.99,22500000.0,IND,Pierre Desir,CB,IND,2019.0,3.0
7500000.0,29,3.99,22500000.0,JAC,Tashaun Gipson,FS,HOU,2019.0,3.0
7500000.0,30,3.99,22500000.0,ATL,Robert Alford,CB,ARI,2019.0,3.0
7000000.0,27,3.72,21000000.0,CHI,Bryce Callahan,CB,DEN,2019.0,3.0
5250000.0,30,2.79,21000000.0,NYJ,James Carpenter,G,ATL,2019.0,4.0
6250000.0,26,3.32,18750000.0,NYG,Jamon Brown,G,ATL,2019.0,3.0
6250000.0,26,3.32,18750000.0,CIN,Tyler Kroft,TE,BUF,2019.0,3.0
6100000.0,26,3.24,18300000.0,CIN,C.J. Uzomah,TE,CIN,2019.0,3.0
5966667.0,28,3.17,17900000.0,NO,Alex Okafor,DE,KC,2019.0,3.0
5500000.0,26,2.92,16500000.0,BUF,John Miller,G,CIN,2019.0,3.0
5500000.0,30,2.92,16500000.0,NYJ,Buster Skrine,CB,CHI,2019.0,3.0
5383333.0,25,2.86,16150000.0,CIN,Bobby Hart,RT,CIN,2019.0,3.0
5166667.0,29,2.75,15500000.0,TEN,Josh Kline,G,MIN,2019.0,3.0
3862500.0,28,2.05,15450000.0,NYJ,Jason Myers,K,SEA,2019.0,4.0
5018333.0,27,2.67,15055000.0,JAC,A.J. Cann,G,JAC,2019.0,3.0
7500000.0,32,3.99,15000000.0,OAK,Jared Cook,TE,NO,2019.0,2.0
5000000.0,25,2.66,15000000.0,NE,Malcom Brown,DT,NO,2019.0,3.0
5000000.0,29,2.66,15000000.0,NO,Mark Ingram,RB,BAL,2019.0,3.0
3600000.0,29,1.91,14400000.0,MIN,Latavius Murray,RB,NO,2019.0,4.0
7000000.0,30,3.72,14000000.0,SEA,K.J. Wright,OLB,SEA,2019.0,2.0
4200000.0,28,2.23,12600000.0,NYJ,Spencer Long,C,BUF,2019.0,3.0
4150000.0,28,2.21,12450000.0,SEA,amar Stephen,DT,MIN,2019.0,3.0
6000000.0,29,3.19,12000000.0,LAR,Mark Barron,ILB,PIT,2019.0,2.0
5500000.0,36,2.92,11000000.0,TB,Ryan Fitzpatrick,QB,MIA,2019.0,2.0
2750000.0,25,1.46,11000000.0,SF,Bradley Pinion,P,TB,2019.0,4.0
5500000.0,30,2.92,11000000.0,CLE,d Taylor,QB,LAC,2019.0,2.0
5275000.0,34,2.8,10550000.0,LAC,Brandon Mebane,DT,LAC,2019.0,2.0
5251025.0,34,2.79,10502050.0,BAL,Eric Weddle,FS,LAR,2019.0,2.0
10500000.0,31,5.58,10500000.0,OAK,Antonio Brown,WR,NE,2019.0,1.0
5250000.0,30,2.79,10500000.0,KC,Allen Bailey,DE,ATL,2019.0,2.0
3500000.0,29,1.86,10500000.0,NYG,B.W. Webb,CB,CIN,2019.0,3.0
5250000.0,36,2.79,10500000.0,CAR,Thomas Davis,LB,LAC,2019.0,2.0
5000000.0,25,2.66,10000000.0,LAC,Darius Philon,DT,ARI,2019.0,2.0
5000000.0,32,2.66,10000000.0,NE,Jason McCourty,CB,NE,2019.0,2.0
5000000.0,28,2.66,10000000.0,NE,Cordarrelle Patterson,WR,CHI,2019.0,2.0
10000000.0,27,5.31,10000000.0,DEN,Bradley Roby,CB,HOU,2019.0,1.0
5000000.0,33,2.66,10000000.0,WAS,Ty Nsekhe,RT,BUF,2019.0,2.0
5000000.0,36,2.66,10000000.0,BAL,Terrell Suggs,OLB,ARI,2019.0,2.0
10000000.0,25,5.31,10000000.0,CAR,Devin Funchess,WR,IND,2019.0,1.0
9250000.0,32,4.91,9250000.0,LAR,Ndamukong Suh,DT,TB,2019.0,1.0
4625000.0,33,2.46,9250000.0,GB,Clay Matthews,OLB,LAR,2019.0,2.0
3000000.0,31,1.59,9000000.0,OAK,Lee Smith,TE,BUF,2019.0,3.0
9000000.0,30,4.78,9000000.0,DET,Ezekiel Ansah,DE,SEA,2019.0,1.0
4500000.0,26,2.39,9000000.0,JAC,Donte Moncrief,WR,PIT,2019.0,2.0
4500000.0,30,2.39,9000000.0,SEA,J.R. Sweezy,G,ARI,2019.0,2.0
4250000.0,35,2.26,8500000.0,NE,Stephen Gostkowski,K,NE,2019.0,2.0
4250000.0,26,2.26,8500000.0,ATL,Tevin Coleman,RB,SF,2019.0,2.0
8400000.0,34,4.46,8400000.0,CAR,Ryan Kalil,C,NYJ,2019.0,1.0
8100000.0,30,4.3,8100000.0,GB,Mike Daniels,DT,DET,2019.0,1.0
4000500.0,26,2.13,8001000.0,PIT,Anthony Chickillo,OLB,PIT,2019.0,2.0
8000000.0,31,4.25,8000000.0,TB,Gerald McCoy,DT,CAR,2019.0,1.0
4000000.0,26,2.13,8000000.0,DEN,Jeff Heuerman,TE,DEN,2019.0,2.0
3750000.0,30,1.99,7500000.0,PIT,Morgan Burnett,SS,CLE,2019.0,2.0
7500000.0,30,3.99,7500000.0,CAR,Matt Kalil,LT,HOU,2019.0,1.0
3750000.0,27,1.99,7500000.0,GB,Jake Ryan,ILB,JAC,2019.0,2.0
3750000.0,26,1.99,7500000.0,DAL,Cameron Fleming,T,DAL,2019.0,2.0
7250000.0,27,3.85,7250000.0,NO,Teddy Bridgewater,QB,NO,2019.0,1.0
3625000.0,27,1.93,7250000.0,OAK,Jon Feliciano,G,BUF,2019.0,2.0
3300000.0,25,1.75,6600000.0,DAL,Geoff Swaim,TE,JAC,2019.0,2.0
6500000.0,25,3.45,6500000.0,PHI,Ronald Darby,CB,PHI,2019.0,1.0
3250000.0,35,1.73,6500000.0,ARI,Antoine Bethea,FS,NYG,2019.0,2.0
3250000.0,29,1.73,6500000.0,NE,Dwayne Allen,TE,MIA,2019.0,2.0
3000000.0,28,1.59,6000000.0,SEA,D.J. Fluker,G,SEA,2019.0,2.0
6000000.0,27,3.19,6000000.0,CAR,Daryl Williams,RT,CAR,2019.0,1.0
3000000.0,28,1.59,6000000.0,KC,Demetrius Harris,TE,CLE,2019.0,2.0
3000000.0,26,1.59,6000000.0,SEA,Mike Davis,RB,CHI,2019.0,2.0
2875000.0,26,1.53,5750000.0,DAL,Damien Wilson,OLB,KC,2019.0,2.0
2750000.0,31,1.46,5500000.0,TEN,Luke Stocker,TE,ATL,2019.0,2.0
1800000.0,30,0.96,5400000.0,DAL,Jamize Olawale,FB,DAL,2019.0,3.0
2515000.0,34,1.34,5030000.0,WAS,Adrian Peterson,RB,WAS,2019.0,2.0
5000000.0,29,2.66,5000000.0,GB,Randall Cobb,WR,DAL,2019.0,1.0
2500000.0,28,1.33,5000000.0,NYJ,Mike Pennel,DT,NE,2019.0,2.0
2500000.0,28,1.33,5000000.0,TB,Adarius Taylor,ILB,CLE,2019.0,2.0
2500000.0,30,1.33,5000000.0,CHI,Josh Bellamy,WR,NYJ,2019.0,2.0
1583333.0,29,0.84,4750000.0,SF,Mark Nzeocha,OLB,SF,2019.0,3.0
2350000.0,25,1.25,4700000.0,NYG,Mario Edwards,DE,NO,2019.0,2.0
2300000.0,31,1.22,4600000.0,NYJ,Andre Roberts,WR,BUF,2019.0,2.0
2297500.0,26,1.22,4595000.0,KC,hris Conley,WR,JAC,2019.0,2.0
2250000.0,27,1.2,4500000.0,HOU,Kendall Lamm,RT,CLE,2019.0,2.0
4500000.0,28,2.39,4500000.0,SF,Jimmie Ward,FS,SF,2019.0,1.0
4500000.0,28,2.39,4500000.0,SEA,Mychal Kendricks,OLB,SEA,2019.0,1.0
4500000.0,33,2.39,4500000.0,MIA,Danny Amendola,WR,DET,2019.0,1.0
2075000.0,28,1.1,4150000.0,NE,John Simon,DE,NE,2019.0,2.0
2050000.0,31,1.09,4100000.0,NO,Craig Robertson,ILB,NO,2019.0,2.0
2000000.0,29,1.06,4000000.0,BAL,Robert Griffin III,QB,BAL,2019.0,2.0
4000000.0,31,2.13,4000000.0,ATL,Bruce Irvin,DE,CAR,2019.0,1.0
4000000.0,28,2.13,4000000.0,CIN,Tyler Eifert,TE,CIN,2019.0,1.0
4000000.0,26,2.13,4000000.0,DEN,Shaquil Barrett,OLB,TB,2019.0,1.0
4000000.0,25,2.13,4000000.0,CLE,Breshad Perriman,WR,TB,2019.0,1.0
1875000.0,29,1.0,3750000.0,CHI,Eric Kush,G,CLE,2019.0,2.0
1875000.0,26,1.0,3750000.0,PIT,Eli Rogers,WR,PIT,2019.0,2.0
3750000.0,28,1.99,3750000.0,ARI,Markus Golden,OLB,NYG,2019.0,1.0
1850000.0,29,0.98,3700000.0,MIA,randon Bolden,RB,NE,2019.0,2.0
3500000.0,32,1.86,3500000.0,DEN,Jared Veldheer,RT,NE,2019.0,1.0
1750000.0,28,0.93,3500000.0,CHI,Pat O'Donnell,P,CHI,2019.0,2.0
3500000.0,26,1.86,3500000.0,NE,Eric Rowe,S,MIA,2019.0,1.0
3312500.0,44,1.76,3312500.0,ATL,Matt Bryant,K,ATL,2019.0,1.0
3250000.0,31,1.73,3250000.0,BAL,Michael Crabtree,WR,ARI,2019.0,1.0
3250000.0,25,1.73,3250000.0,JAC,Ereck Flowers,G,WAS,2019.0,1.0
1625000.0,27,0.86,3250000.0,NYJ,Terrence Brooks,FS,NE,2019.0,2.0
1600000.0,25,0.85,3200000.0,JAC,T.J. Yeldon,RB,BUF,2019.0,2.0
3050000.0,28,1.62,3050000.0,DET,Nevin Lawson,CB,OAK,2019.0,1.0
3000000.0,31,1.59,3000000.0,BUF,LeSean McCoy,RB,KC,2019.0,1.0
3000000.0,38,1.59,3000000.0,NO,Benjamin Watson,TE,NE,2019.0,1.0
3000000.0,28,1.59,3000000.0,OAK,A.J. McCarron,QB,HOU,2019.0,1.0
3000000.0,26,1.59,3000000.0,ATL,Brian Poole,CB,NYJ,2019.0,1.0
3000000.0,28,1.59,3000000.0,LAC,Jason Verrett,CB,SF,2019.0,1.0
3000000.0,26,1.59,3000000.0,WAS,HaHa Clinton-Dix,FS,CHI,2019.0,1.0
3000000.0,27,1.59,3000000.0,HOU,Kevin Johnson,CB,BUF,2019.0,1.0
1487500.0,27,0.79,2975000.0,JAC,Chris Reed,G,MIA,2019.0,2.0
2906000.0,31,1.54,2906000.0,HOU,Demaryius Thomas,WR,NE,2019.0,1.0
1450000.0,29,0.77,2900000.0,TB,Ryan Griffin,QB,TB,2019.0,2.0
1400000.0,26,0.74,2800000.0,DEN,Matt LaCosse,TE,NE,2019.0,2.0
2800000.0,28,1.49,2800000.0,JAC,Carlos Hyde,RB,KC,2019.0,1.0
2750000.0,27,1.46,2750000.0,IND,Clayton Geathers,FS,IND,2019.0,1.0
1375000.0,27,0.73,2750000.0,PIT,Daniel McCullers,DT,PIT,2019.0,2.0
2750000.0,32,1.46,2750000.0,ARI,Mike Iupati,G,SEA,2019.0,1.0
2600000.0,26,1.38,2600000.0,NE,Phillip Dorsett,WR,NE,2019.0,1.0
2500000.0,28,1.33,2500000.0,DET,Theo Riddick,RB,DEN,2019.0,1.0
2500000.0,27,1.33,2500000.0,DAL,Allen Hurns,WR,MIA,2019.0,1.0
2500000.0,30,1.33,2500000.0,MIN,Mike Remmers,RT,NYG,2019.0,1.0
2500000.0,33,1.33,2500000.0,NYJ,Steve McLendon,DT,NYJ,2019.0,1.0
2500000.0,25,1.33,2500000.0,HOU,hristian Covington,DT,DAL,2019.0,1.0
2300000.0,28,1.22,2300000.0,CAR,handler Catanzaro,K,NYJ,2019.0,1.0
2250000.0,32,1.2,2250000.0,IND,Al Woods,DT,SEA,2019.0,1.0
2250000.0,26,1.2,2250000.0,NO,P.J. Williams,CB,NO,2019.0,1.0
2250000.0,31,1.2,2250000.0,TB,Vinny Curry,DE,PHI,2019.0,1.0
1115000.0,30,0.59,2230000.0,DET,Nick Bellore,FB,SEA,2019.0,2.0
1112500.0,27,0.59,2225000.0,JAC,James O'Shaughnessy,TE,JAC,2019.0,2.0
2125000.0,27,1.13,2125000.0,ARI,Tre Boston,FS,CAR,2019.0,1.0
2100000.0,27,1.12,2100000.0,CLE,E.J. Gaines,CB,BUF,2019.0,1.0
2100000.0,35,1.12,2100000.0,GB,Marcedes Lewis,TE,GB,2019.0,1.0
2050000.0,28,1.09,2050000.0,TEN,Quinton Spain,G,BUF,2019.0,1.0
2030000.0,36,1.08,2030000.0,OAK,Donald Penn,RT,WAS,2019.0,1.0
1010000.0,26,0.54,2020000.0,NO,Cameron Meredith,WR,NE,2019.0,2.0
2000000.0,40,1.06,2000000.0,NYJ,Josh McCown,QB,PHI,2019.0,1.0
2000000.0,29,1.06,2000000.0,NYJ,Morris Claiborne,CB,KC,2019.0,1.0
2000000.0,29,1.06,2000000.0,CLE,Jamie Collins,OLB,NE,2019.0,1.0
2000000.0,30,1.06,2000000.0,LAC,Damion Square,DT,LAC,2019.0,1.0
2000000.0,31,1.06,2000000.0,NE,Adrian Clayborn,DE,ATL,2019.0,1.0
2000000.0,28,1.06,2000000.0,OAK,Seth Roberts,WR,BAL,2019.0,1.0
2000000.0,27,1.06,2000000.0,MIN,Trevor Siemian,QB,NYJ,2019.0,1.0
2000000.0,28,1.06,2000000.0,CIN,Vontaze Burfict,OLB,OAK,2019.0,1.0
2000000.0,27,1.06,2000000.0,GB,shaud Breeland,CB,KC,2019.0,1.0
2000000.0,28,1.06,2000000.0,NE,LaAdrian Waddle,RT,BUF,2019.0,1.0
2000000.0,27,1.06,2000000.0,DEN,Max Garcia,G,ARI,2019.0,1.0
2000000.0,27,1.06,2000000.0,LAC,Adrian Phillips,FS,LAC,2019.0,1.0
2000000.0,36,1.06,2000000.0,MIA,Frank Gore,RB,BUF,2019.0,1.0
2000000.0,30,1.06,2000000.0,BUF,harles Clay,TE,ARI,2019.0,1.0
1950000.0,29,1.04,1950000.0,ARI,Mike Glennon,QB,OAK,2019.0,1.0
962500.0,27,0.51,1925000.0,PHI,ichard Rodgers,TE,PHI,2019.0,2.0
1875000.0,26,1.0,1875000.0,SEA,Brett Hundley,QB,ARI,2019.0,1.0
1850000.0,27,0.98,1850000.0,SF,Cassius Marsh,DE,SEA,2019.0,1.0
1750000.0,27,0.93,1750000.0,ARI,Rodney Gunter,DE,ARI,2019.0,1.0
1750000.0,28,0.93,1750000.0,NYJ,Brandon Copeland,OLB,NYJ,2019.0,1.0
1750000.0,28,0.93,1750000.0,DAL,Tavon Austin,WR,DAL,2019.0,1.0
1700000.0,28,0.9,1700000.0,ARI,Benson Mayowa,DE,OAK,2019.0,1.0
1625000.0,32,0.86,1625000.0,ATL,Brooks Reed,OLB,ARI,2019.0,1.0
1600000.0,29,0.85,1600000.0,TEN,Blaine Gabbert,QB,TB,2019.0,1.0
1600000.0,31,0.85,1600000.0,OAK,Dwayne Harris,WR,OAK,2019.0,1.0
1600000.0,30,0.85,1600000.0,MIN,Tom Compton,G,NYJ,2019.0,1.0
1600000.0,28,0.85,1600000.0,TEN,Kevin Pamphile,G,TEN,2019.0,1.0
1550000.0,28,0.82,1550000.0,CLE,Ray-Ray Armstrong,ILB,CLE,2019.0,1.0
1500000.0,28,0.8,1500000.0,NYG,Russell Shepard,WR,NYG,2019.0,1.0
1500000.0,26,0.8,1500000.0,CHI,Aaron Lynch,OLB,CHI,2019.0,1.0
1500000.0,28,0.8,1500000.0,LAR,C.J. Anderson,RB,DET,2019.0,1.0
1500000.0,26,0.8,1500000.0,NYG,Cody Latimer,WR,NYG,2019.0,1.0
1500000.0,33,0.8,1500000.0,CLE,Darren Fells,TE,HOU,2019.0,1.0
1500000.0,27,0.8,1500000.0,CHI,Kevin White,WR,ARI,2019.0,1.0
1500000.0,26,0.8,1500000.0,NYJ,Neville Hewitt,ILB,NYJ,2019.0,1.0
1450000.0,30,0.77,1450000.0,NE,Chris Hogan,WR,CAR,2019.0,1.0
1400000.0,28,0.74,1400000.0,NYG,Kerry Wynn,DE,CIN,2019.0,1.0
1400000.0,28,0.74,1400000.0,NYG,Josh Mauro,DT,OAK,2019.0,1.0
690000.0,28,0.37,1380000.0,CAR,arrett Gilbert,QB,CLE,2019.0,2.0
1350000.0,29,0.72,1350000.0,NYJ,Jermaine Kearse,WR,DET,2019.0,1.0
1350000.0,32,0.72,1350000.0,CAR,Kyle Love,DT,CAR,2019.0,1.0
1350000.0,31,0.72,1350000.0,DEN,Tramaine Brock,CB,ARI,2019.0,1.0
1330000.0,36,0.71,1330000.0,PHI,Darren Sproles,RB,PHI,2019.0,1.0
1300000.0,31,0.69,1300000.0,MIN,Andrew Sendejo,SS,PHI,2019.0,1.0
1290000.0,26,0.69,1290000.0,DEN,Kevin Hogan,QB,DEN,2019.0,1.0
1250000.0,28,0.66,1250000.0,MIA,Jordan Mills,RT,ARI,2019.0,1.0
1250000.0,32,0.66,1250000.0,OAK,Clinton McDonald,DE,ARI,2019.0,1.0
1250000.0,28,0.66,1250000.0,ARI,Oday Aboushi,T,DET,2019.0,1.0
1200000.0,26,0.64,1200000.0,DEN,Shane Ray,OLB,BAL,2019.0,1.0
1200000.0,29,0.64,1200000.0,DEN,Brandon Marshall,ILB,OAK,2019.0,1.0
1125000.0,29,0.6,1125000.0,HOU,Ryan Griffin,TE,NYJ,2019.0,1.0
1120000.0,32,0.6,1120000.0,KC,Orlando Scandrick,CB,PHI,2019.0,1.0
1120000.0,35,0.6,1120000.0,NYG,Zak DeOssie,LS,NYG,2019.0,1.0
1105000.0,29,0.59,1105000.0,LAC,Jahleel Addae,SS,HOU,2019.0,1.0
1100000.0,24,0.58,1100000.0,KC,Kareem Hunt,RB,CLE,2019.0,1.0
1090000.0,38,0.58,1090000.0,CAR,Mike Adams,FS,HOU,2019.0,1.0
1030000.0,37,0.55,1030000.0,OAK,Mike Nugent,K,NE,2019.0,1.0
1030000.0,34,0.55,1030000.0,TB,Garrison Sanborn,LS,SF,2019.0,1.0
1030000.0,38,0.55,1030000.0,ATL,Jon Condo,LS,SF,2019.0,1.0
